,Unnamed: 0,company_name,ticker,exchange,share_price,shares_offered,dollar_value_of_shares,date_of_priced,href,employees,shares_outstanding,stock_valuation,company_address,phone
903,912,"Cloudera, Inc.",CLDR,NYSE,15.0,"15,000,000","$225,000,000",2017-04-28,/market-activity/ipos/overview?dealId=868926-83266,0,0,0.0,None,0
904,913,Zymeworks Inc.,ZYME,NYSE,13.0,"4,500,000","$58,500,000",2017-04-28,/market-activity/ipos/overview?dealId=748312-83283,0,0,0.0,None,0
905,914,CARVANA CO.,CVNA,NYSE,15.0,"15,000,000","$225,000,000",2017-04-28,/market-activity/ipos/overview?dealId=1019626-83273,0,0,0.0,None,0
906,915,"NCS Multistage Holdings, Inc.",NCSM,NASDAQ Global Select,17.0,"9,500,000","$161,500,000",2017-04-28,/market-activity/ipos/overview?dealId=1017654-83051,0,0,0.0,None,0
907,916,"Emerald Holding, Inc.",EEX,NYSE,17.0,"15,500,000","$263,500,000",2017-04-28,/market-activity/ipos/overview?dealId=909945-83277,0,0,0.0,None,0
908,917,"Co-Diagnostics, Inc.",CODX,NASDAQ Capital,6.0,"1,178,532","$7,071,192",2017-07-12,/market-activity/ipos/overview?dealId=1011481-83539,0,0,0.0,None,0
909,918,"AKCEA THERAPEUTICS, INC.",AKCA,NASDAQ Global Select,8.0,"15,625,000","$125,000,000",2017-07-14,/market-activity/ipos/overview?dealId=983023-83213,0,0,0.0,None,0
910,919,Federal Street Acquisition Corp.,FSACU,NASDAQ Capital,10.0,"40,000,000","$400,000,000",2017-07-19,/market-activity/ipos/overview?dealId=1026220-84001,0,0,0.0,None,0
911,920,"TPG RE Finance Trust, Inc.",TRTX,NYSE,20.0,"11,000,000","$220,000,000",2017-07-20,/market-activity/ipos/overview?dealId=956242-83489,0,0,0.0,None,0
912,921,USCF Funds Trust,USOU,NYSE Arca,24.32,"30,000,000","$729,600,000",2017-07-20,/market-activity/ipos/overview?dealId=992078-82198,0,0,0.0,None,0
913,922,USCF Funds Trust,USOD,NYSE Arca,24.4,"30,000,000","$732,000,000",2017-07-20,/market-activity/ipos/overview?dealId=992078-82249,0,0,0.0,None,0
914,923,"Calyxt, Inc.",CLXT,NASDAQ Global,8.0,"7,000,000","$56,000,000",2017-07-20,/market-activity/ipos/overview?dealId=1026513-84024,0,0,0.0,None,0
915,924,"Kala Pharmaceuticals, Inc.",KALA,NASDAQ Global Select,15.0,"6,000,000","$90,000,000",2017-07-20,/market-activity/ipos/overview?dealId=818074-84026,0,0,0.0,None,0
916,925,Falcon Minerals Corp,OSPRU,NASDAQ Capital,10.0,"25,000,000","$250,000,000",2017-07-21,/market-activity/ipos/overview?dealId=1026894-84068,0,0,0.0,None,0
917,926,"PetIQ, Inc.",PETQ,NASDAQ Global Select,16.0,"6,250,000","$100,000,000",2017-07-21,/market-activity/ipos/overview?dealId=1026600-84034,0,0,0.0,None,0
918,927,RBB Bancorp,RBB,NASDAQ Global Select,23.0,"3,750,000","$86,250,000",2017-07-26,/market-activity/ipos/overview?dealId=835288-84065,0,0,0.0,None,0
919,928,"Sienna Biopharmaceuticals, Inc.",SNNA,NASDAQ Global Select,15.0,"4,333,333","$64,999,995",2017-07-27,/market-activity/ipos/overview?dealId=977737-84118,0,0,0.0,None,0
920,929,"Concrete Pumping Holdings, Inc.",INDUU,NASDAQ Capital,10.0,"20,000,000","$200,000,000",2017-07-27,/market-activity/ipos/overview?dealId=1027047-84078,0,0,0.0,None,0
921,930,"American Virtual Cloud Technologies, Inc.",WRLSU,NASDAQ Capital,10.0,"27,000,000","$270,000,000",2017-07-27,/market-activity/ipos/overview?dealId=1027359-84130,0,0,0.0,None,0
922,931,"Newater Technology, Inc.",NEWA,NASDAQ Capital,5.0,"1,400,000","$7,000,000",2017-07-28,/market-activity/ipos/overview?dealId=1020960-83430,0,0,0.0,None,0
923,932,Redfin CORP,RDFN,NASDAQ Global Select,15.0,"9,231,000","$138,465,000",2017-07-28,/market-activity/ipos/overview?dealId=728338-84092,0,0,0.0,None,0
924,933,"ZK International Group Co., Ltd.",ZKIN,NASDAQ Capital,5.0,"1,068,346","$5,341,730",2017-09-01,/market-activity/ipos/overview?dealId=1024102-83785,0,0,0.0,None,0
925,934,Tremont Mortgage Trust,TRMT,NASDAQ Global Select,20.0,"2,500,000","$50,000,000",2017-09-14,/market-activity/ipos/overview?dealId=1027604-84148,0,0,0.0,None,0
926,935,"Virgin Galactic Holdings, Inc",IPOAU,NYSE,10.0,"60,000,000","$600,000,000",2017-09-14,/market-activity/ipos/overview?dealId=1031250-84576,0,0,0.0,None,0
927,936,Draper Oakwood Technology Acquisition Inc.,DOTAU,NASDAQ Capital,10.0,"5,000,000","$50,000,000",2017-09-15,/market-activity/ipos/overview?dealId=1031423-84594,0,0,0.0,None,0
928,937,"Despegar.com, Corp.",DESP,NYSE,26.0,"12,770,000","$332,020,000",2017-09-20,/market-activity/ipos/overview?dealId=1030635-84497,0,0,0.0,None,0
929,938,Celcuity Inc.,CELC,NASDAQ Capital,9.5,"2,400,000","$22,800,000",2017-09-20,/market-activity/ipos/overview?dealId=930471-84575,0,0,0.0,None,0
930,939,Zai Lab Ltd,ZLAB,NASDAQ Global,18.0,"8,333,333","$149,999,994",2017-09-20,/market-activity/ipos/overview?dealId=1030693-84504,0,0,0.0,None,0
931,940,"Krystal Biotech, Inc.",KRYS,NASDAQ Capital,10.0,"3,960,000","$39,600,000",2017-09-20,/market-activity/ipos/overview?dealId=1030986-84544,0,0,0.0,None,0
932,941,BEST Inc.,BSTI,NYSE,10.0,"45,000,000","$450,000,000",2017-09-20,/market-activity/ipos/overview?dealId=1026621-84037,0,0,0.0,None,0
933,942,Oasis Midstream Partners LP,OMP,NYSE,17.0,"7,500,000","$127,500,000.00",2017-09-21,/market-activity/ipos/overview?dealId=1023124-83707,0,0,0.0,None,0
934,943,"TDH Holdings, Inc.",PETZ,NASDAQ Capital,4.25,"1,325,000","$5,631,250",2017-09-21,/market-activity/ipos/overview?dealId=1030372-84465,0,0,0.0,None,0
935,944,Secoo Holding Ltd,SECO,NASDAQ Global,13.0,"8,500,000","$110,500,000",2017-09-22,/market-activity/ipos/overview?dealId=1031409-84590,0,0,0.0,None,0
936,945,"RYB Education, Inc.",RYB,NYSE,18.5,"7,800,000","$144,300,000",2017-09-27,/market-activity/ipos/overview?dealId=1031682-84617,0,0,0.0,None,0
937,946,Nightstar Therapeutics plc,NITE,NASDAQ Global Select,14.0,"5,360,000","$75,040,000",2017-09-28,/market-activity/ipos/overview?dealId=1031815-84628,0,0,0.0,None,0
938,947,NuCana plc,NCNA,NASDAQ Global Select,15.0,"6,667,000","$100,005,000",2017-09-28,/market-activity/ipos/overview?dealId=1031918-84650,0,0,0.0,None,0
939,948,"Deciphera Pharmaceuticals, Inc.",DCPH,NASDAQ Global Select,17.0,"7,500,000","$127,500,000",2017-09-28,/market-activity/ipos/overview?dealId=976056-84634,0,0,0.0,None,0
940,949,"ROKU, INC",ROKU,NASDAQ Global Select,14.0,"15,668,000","$219,352,000",2017-09-28,/market-activity/ipos/overview?dealId=772030-84648,0,0,0.0,None,0
941,950,PQ Group Holdings Inc.,PQG,NYSE,17.5,"29,000,000","$507,500,000",2017-09-29,/market-activity/ipos/overview?dealId=1025512-83930,0,0,0.0,None,0
942,951,Loma Negra Compania Industrial Argentina Sociedad Anonima,LOMA,NYSE,19.0,"46,000,000","$874,000,000",2017-11-01,/market-activity/ipos/overview?dealId=1032000-84664,0,0,0.0,None,0
943,952,Altair Engineering Inc.,ALTR,NASDAQ Global Select,13.0,"12,000,000","$156,000,000",2017-11-01,/market-activity/ipos/overview?dealId=1033792-84874,0,0,0.0,None,0
944,953,"Funko, Inc.",FNKO,NASDAQ Global Select,12.0,"10,416,666","$124,999,992",2017-11-02,/market-activity/ipos/overview?dealId=1034400-84948,0,0,0.0,None,0
945,954,Evoqua Water Technologies Corp.,AQUA,NYSE,18.0,"27,777,777","$499,999,986",2017-11-02,/market-activity/ipos/overview?dealId=932535-84909,0,0,0.0,None,0
946,955,"Allena Pharmaceuticals, Inc.",ALNA,NASDAQ Global Select,14.0,"5,333,333","$74,666,662",2017-11-02,/market-activity/ipos/overview?dealId=949445-84949,0,0,0.0,None,0
947,956,"Spero Therapeutics, Inc.",SPRO,NASDAQ Global Select,14.0,"5,500,000","$77,000,000",2017-11-02,/market-activity/ipos/overview?dealId=1018628-84950,0,0,0.0,None,0
948,957,"ACM Research, Inc.",ACMR,NASDAQ Global,5.6,"2,000,000","$11,200,000",2017-11-03,/market-activity/ipos/overview?dealId=1001588-84740,0,0,0.0,None,0
949,958,AQUANTIA CORP,AQ,NYSE,9.0,"6,818,000","$61,362,000",2017-11-03,/market-activity/ipos/overview?dealId=662564-84953,0,0,0.0,None,0
950,959,Xiaobai Maimai Inc.,HX,NASDAQ Global,10.0,"5,000,000","$50,000,000",2017-11-03,/market-activity/ipos/overview?dealId=1033806-84877,0,0,0.0,None,0
951,960,Sentinel Energy Services Inc.,STNLU,NASDAQ Capital,10.0,"30,000,000","$300,000,000",2017-11-03,/market-activity/ipos/overview?dealId=1033273-84822,0,0,0.0,None,0
952,961,Metropolitan Bank Holding Corp.,MCB,NYSE,35.0,"3,100,000","$108,500,000",2017-11-08,/market-activity/ipos/overview?dealId=815207-84918,0,0,0.0,None,0
953,962,"CBTX, Inc.",CBTX,NASDAQ Global Select,26.0,"2,400,000","$62,400,000",2017-11-08,/market-activity/ipos/overview?dealId=817016-84983,0,0,0.0,None,0
954,963,InflaRx N.V.,IFRX,NASDAQ Global Select,15.0,"6,667,000","$100,005,000",2017-11-08,/market-activity/ipos/overview?dealId=1034989-84999,0,0,0.0,None,0
955,964,Four Seasons Education (Cayman) Inc.,FEDU,NYSE,10.0,"10,100,000","$101,000,000",2017-11-08,/market-activity/ipos/overview?dealId=1034979-84992,0,0,0.0,None,0
956,965,"Apellis Pharmaceuticals, Inc.",APLS,NASDAQ Global Select,14.0,"10,714,000","$149,996,000",2017-11-09,/market-activity/ipos/overview?dealId=829080-84985,0,0,0.0,None,0
957,966,SOGOU INC.,SOGO,NYSE,13.0,"45,000,000","$585,000,000",2017-11-09,/market-activity/ipos/overview?dealId=1034865-84981,0,0,0.0,None,0
958,967,FinVolution Group,PPDF,NYSE,13.0,"17,000,000","$221,000,000",2017-11-10,/market-activity/ipos/overview?dealId=1034981-84994,0,0,0.0,None,0
959,968,Bandwidth Inc.,BAND,NASDAQ Global Select,20.0,"4,000,000","$80,000,000",2017-11-10,/market-activity/ipos/overview?dealId=849754-84988,0,0,0.0,None,0
960,969,Erytech Pharma S.A.,ERYP,NASDAQ Global Select,23.26,"4,686,106","$108,998,826",2017-11-10,/market-activity/ipos/overview?dealId=948938-84951,0,0,0.0,None,0
961,970,"SendGrid, Inc.",SEND,NYSE,16.0,"8,200,000","$131,200,000",2017-11-15,/market-activity/ipos/overview?dealId=816539-85022,0,0,0.0,None,0
962,971,"X4 Pharmaceuticals, Inc",ASNS,NASDAQ Global,10.0,"4,000,000","$40,000,000",2017-11-16,/market-activity/ipos/overview?dealId=837744-85060,0,0,0.0,None,0
963,972,Jianpu Technology Inc.,JT,NYSE,8.0,"22,500,000","$180,000,000",2017-11-16,/market-activity/ipos/overview?dealId=1035519-85063,0,0,0.0,None,0
964,973,"Sterling Bancorp, Inc.",SBT,NASDAQ Capital,12.0,"15,000,000","$180,000,000",2017-11-17,/market-activity/ipos/overview?dealId=1001137-85034,0,0,0.0,None,0
965,974,"Stitch Fix, Inc.",SFIX,NASDAQ Global Select,15.0,"8,000,000","$120,000,000",2017-11-17,/market-activity/ipos/overview?dealId=1035402-85032,0,0,0.0,None,0
966,975,"PARTS iD, Inc.",LGC'U,NYSE,10.0,"30,000,000","$300,000,000",2017-11-17,/market-activity/ipos/overview?dealId=1035806-85093,0,0,0.0,None,0
967,976,"cbdMD, Inc.",LEVB,NYSE MKT,6.0,"2,000,000","$12,000,000",2017-11-17,/market-activity/ipos/overview?dealId=968652-84781,0,0,0.0,None,0
968,977,"Sailpoint Technologies Holdings, Inc.",SAIL,NYSE,12.0,"20,000,000","$240,000,000",2017-11-17,/market-activity/ipos/overview?dealId=952413-85050,0,0,0.0,None,0
969,978,"Enveric Biosciences, Inc.",AMRH,NASDAQ Capital,4.115,"1,475,000","$6,077,000",2017-11-17,/market-activity/ipos/overview?dealId=607-84773,0,0,0.0,None,0
970,979,scPharmaceuticals Inc.,SCPH,NASDAQ Global Select,14.0,"6,400,000","$89,600,000",2017-11-17,/market-activity/ipos/overview?dealId=931703-85074,0,0,0.0,None,0
971,980,BLUEGREEN VACATIONS CORP,BXG,NYSE,14.0,"6,498,648","$90,981,072",2017-11-17,/market-activity/ipos/overview?dealId=7500-85070,0,0,0.0,None,0
972,981,Big Rock Partners Acquisition Corp.,BRPAU,NASDAQ Capital,10.0,"6,000,000","$60,000,000",2017-11-20,/market-activity/ipos/overview?dealId=1034975-84990,0,0,0.0,None,0
973,982,"ReTo Eco-Solutions, Inc.",RETO,NASDAQ Capital,5.0,"2,800,000","$14,000,000",2017-11-29,/market-activity/ipos/overview?dealId=1029887-84374,0,0,0.0,None,0
974,983,Boxlight Corp,BOXL,NASDAQ Capital,7.0,"1,000,000","$7,000,000",2017-11-30,/market-activity/ipos/overview?dealId=967411-78631,0,0,0.0,None,0
975,984,Spotify Technology S.A.,SPOT,NYSE,165.9,"55,731,480","$9,245,852,532",2018-04-03,/market-activity/ipos/overview?dealId=967774-86175,0,0,0.0,None,0
976,985,ZUORA INC,ZUO,NYSE,14.0,"11,000,000","$154,000,000",2018-04-12,/market-activity/ipos/overview?dealId=767443-86323,0,0,0.0,None,0
977,986,"AGM GROUP HOLDINGS, INC.",AGMH,NASDAQ Capital,5.0,"1,306,055","$6,530,275",2018-04-18,/market-activity/ipos/overview?dealId=1023247-83728,0,0,0.0,None,0
978,987,"Surface Oncology, Inc.",SURF,NASDAQ Global,15.0,"7,200,000","$108,000,000",2018-04-19,/market-activity/ipos/overview?dealId=1049047-86382,0,0,0.0,None,0
979,988,MorphoSys AG,MOR,NASDAQ Global,25.04,"8,300,000","$207,832,000",2018-04-19,/market-activity/ipos/overview?dealId=686702-86369,0,0,0.0,None,0
980,989,GRAFTECH INTERNATIONAL LTD,EAF,NYSE,15.0,"35,000,000","$525,000,000",2018-04-19,/market-activity/ipos/overview?dealId=11788-86352,0,0,0.0,None,0
981,990,Level One Bancorp Inc,LEVL,NASDAQ Global Select,28.0,"1,200,000","$33,600,000",2018-04-20,/market-activity/ipos/overview?dealId=757338-86377,0,0,0.0,None,0
982,991,"Pivotal Software, Inc.",PVTL,NYSE,15.0,"37,000,000","$555,000,000",2018-04-20,/market-activity/ipos/overview?dealId=904311-86379,0,0,0.0,None,0
983,992,"NLIGHT, INC.",LASR,NASDAQ Global Select,16.0,"6,000,000","$96,000,000",2018-04-26,/market-activity/ipos/overview?dealId=175569-86447,0,0,0.0,None,0
984,993,Ceridian HCM Holding Inc.,CDAY,NYSE,22.0,"21,000,000","$462,000,000",2018-04-26,/market-activity/ipos/overview?dealId=1049097-86398,0,0,0.0,None,0
985,994,"DOCUSIGN, INC.",DOCU,NASDAQ Global Select,29.0,"21,700,000","$629,300,000",2018-04-27,/market-activity/ipos/overview?dealId=591934-86425,0,0,0.0,None,0
986,995,SMARTSHEET INC,SMAR,NYSE,15.0,"11,633,920","$174,508,800",2018-04-27,/market-activity/ipos/overview?dealId=712744-86401,0,0,0.0,None,0
987,996,"Goosehead Insurance, Inc.",GSHD,NASDAQ Global Select,10.0,"8,530,000","$85,300,000",2018-04-27,/market-activity/ipos/overview?dealId=1049738-86461,0,0,0.0,None,0
988,997,PermRock Royalty Trust,PRT,NYSE,17.0,"6,250,000","$106,250,000",2018-05-02,/market-activity/ipos/overview?dealId=1050264-86528,0,0,0.0,None,0
989,998,"Unity Biotechnology, Inc.",UBX,NASDAQ Global Select,17.0,"5,000,000","$85,000,000",2018-05-03,/market-activity/ipos/overview?dealId=804194-86511,0,0,0.0,None,0
990,999,"Inspire Medical Systems, Inc.",INSP,NYSE,16.0,"6,750,000","$108,000,000",2018-05-03,/market-activity/ipos/overview?dealId=936047-86518,0,0,0.0,None,0
991,1000,"Vinco Ventures, Inc.",XSPL,NASDAQ Capital,5.0,"1,307,120","$6,535,600",2018-05-03,/market-activity/ipos/overview?dealId=1047174-86191,0,0,0.0,None,0
992,1001,"Spirit of Texas Bancshares, Inc.",STXB,NASDAQ Global Select,21.0,"2,000,000","$42,000,000",2018-05-04,/market-activity/ipos/overview?dealId=835434-86514,0,0,0.0,None,0
993,1002,"Carbon Black, Inc.",CBLK,NASDAQ Global Select,19.0,"8,000,000","$152,000,000",2018-05-04,/market-activity/ipos/overview?dealId=712772-86532,0,0,0.0,None,0
994,1003,BayCom Corp,BCML,NASDAQ Global Select,22.0,"2,851,218","$62,726,796",2018-05-04,/market-activity/ipos/overview?dealId=1050597-86551,0,0,0.0,None,0
995,1004,ASLAN Pharmaceuticals Ltd,ASLN,NASDAQ Global,7.03,"6,000,000","$42,180,000",2018-05-04,/market-activity/ipos/overview?dealId=1049163-86404,0,0,0.0,None,0
996,1005,"Construction Partners, Inc.",ROAD,NASDAQ Global Select,12.0,"11,250,000","$135,000,000",2018-05-04,/market-activity/ipos/overview?dealId=1050241-86517,0,0,0.0,None,0
997,1006,"Evelo Biosciences, Inc.",EVLO,NASDAQ Global Select,16.0,"5,312,500","$85,000,000",2018-05-09,/market-activity/ipos/overview?dealId=1012971-86571,0,0,0.0,None,0
998,1007,"Origin Bancorp, Inc.",OBNK,NASDAQ Global Select,34.0,"3,636,176","$123,629,984",2018-05-09,/market-activity/ipos/overview?dealId=852137-86547,0,0,0.0,None,0
999,1008,"Equitable Holdings, Inc.",EQH,NYSE,20.0,"137,250,000","$2,745,000,000",2018-05-10,/market-activity/ipos/overview?dealId=683305-85316,0,0,0.0,None,0
1000,1009,HUYA Inc.,HUYA,NYSE,12.0,"15,000,000","$180,000,000",2018-05-11,/market-activity/ipos/overview?dealId=1050377-86540,0,0,0.0,None,0
1001,1010,Trinity Merger Corp.,TMCXU,NASDAQ Capital,10.0,"30,000,000","$300,000,000",2018-05-15,/market-activity/ipos/overview?dealId=1050654-86558,0,0,0.0,None,0
1002,1011,Nikola Corp,VTIQU,NASDAQ Capital,10.0,"20,000,000","$200,000,000",2018-05-16,/market-activity/ipos/overview?dealId=1051391-86610,0,0,0.0,None,0
1003,1012,"Pluralsight, Inc.",PS,NASDAQ Global Select,15.0,"20,700,000","$310,500,000",2018-05-17,/market-activity/ipos/overview?dealId=1051017-86581,0,0,0.0,None,0
1004,1013,"EVO Payments, Inc.",EVOP,NASDAQ Global Select,16.0,"14,000,000","$224,000,000",2018-05-23,/market-activity/ipos/overview?dealId=1051811-86654,0,0,0.0,None,0
1005,1014,"GreenSky, Inc.",GSKY,NASDAQ Global Select,23.0,"38,000,000","$874,000,000",2018-05-24,/market-activity/ipos/overview?dealId=1052127-86689,0,0,0.0,None,0
1006,1015,Scholar Rock Holding Corp,SRRK,NASDAQ Global Select,14.0,"5,360,000","$75,040,000",2018-05-24,/market-activity/ipos/overview?dealId=1041904-86682,0,0,0.0,None,0
1007,1016,"Kiniksa Pharmaceuticals, Ltd.",KNSA,NASDAQ Global Select,18.0,"8,477,777","$152,599,986",2018-05-24,/market-activity/ipos/overview?dealId=1052119-86679,0,0,0.0,None,0
1008,1017,CLPS Inc,CLPS,NASDAQ Capital,5.25,"2,000,000","$10,500,000",2018-05-24,/market-activity/ipos/overview?dealId=1049307-86414,0,0,0.0,None,0
1009,1018,Iterum Therapeutics plc,ITRM,NASDAQ Global,13.0,"6,150,000","$79,950,000",2018-05-25,/market-activity/ipos/overview?dealId=980735-86721,0,0,0.0,None,0
1010,1019,Trident Acquisitions Corp.,TDACU,NASDAQ Global Select,10.0,"17,500,000","$175,000,000",2018-05-30,/market-activity/ipos/overview?dealId=1048273-86303,0,0,0.0,None,0
1011,1020,"Hancock Jaffe Laboratories, Inc.",HJLI,NASDAQ Capital,5.0,"1,500,000","$7,500,000",2018-05-31,/market-activity/ipos/overview?dealId=981625-84682,0,0,0.0,None,0
1012,1021,Vertiv Holdings Co,GSAHU,NYSE,10.0,"60,000,000","$600,000,000",2018-06-08,/market-activity/ipos/overview?dealId=1054086-86910,0,0,0.0,None,0
1013,1022,MeiraGTx Holdings plc,MGTX,NASDAQ Global Select,15.0,"5,000,000","$75,000,000",2018-06-08,/market-activity/ipos/overview?dealId=1053578-86860,0,0,0.0,None,0
1014,1023,Far Point Acquisition Corp,FPACU,NYSE,10.0,"55,000,000","$550,000,000",2018-06-12,/market-activity/ipos/overview?dealId=1054264-86941,0,0,0.0,None,0
1015,1024,"Charah Solutions, Inc.",CHRA,NYSE,12.0,"7,352,941","$88,235,292",2018-06-14,/market-activity/ipos/overview?dealId=1054138-86919,0,0,0.0,None,0
1016,1025,US XPRESS ENTERPRISES INC,USX,NYSE,16.0,"18,056,000","$288,896,000",2018-06-14,/market-activity/ipos/overview?dealId=11080-86772,0,0,0.0,None,0
1017,1026,Puxin Ltd,NEW,NYSE,17.0,"7,200,000","$122,400,000",2018-06-15,/market-activity/ipos/overview?dealId=1054133-86915,0,0,0.0,None,0
1018,1027,Verrica Pharmaceuticals Inc.,VRCA,NASDAQ Global,15.0,"5,000,000","$75,000,000",2018-06-15,/market-activity/ipos/overview?dealId=981776-86947,0,0,0.0,None,0
1019,1028,"AVALARA, INC.",AVLR,NYSE,24.0,"7,500,000","$180,000,000",2018-06-15,/market-activity/ipos/overview?dealId=694462-86833,0,0,0.0,None,0
1020,1029,Repay Holdings Corp,TBRGU,NASDAQ Global Select,10.0,"22,500,000","$225,000,000",2018-06-19,/market-activity/ipos/overview?dealId=1052382-86720,0,0,0.0,None,0
1021,1030,"Eidos Therapeutics, Inc.",EIDX,NASDAQ Global Select,17.0,"6,250,000","$106,250,000",2018-06-20,/market-activity/ipos/overview?dealId=1050668-86995,0,0,0.0,None,0
1022,1031,Landsea Homes Corp,LFACU,NASDAQ Capital,10.0,"13,500,000","$135,000,000",2018-06-20,/market-activity/ipos/overview?dealId=1054073-86908,0,0,0.0,None,0
1023,1032,BPGIC INTERNATIONAL,TWLVU,NASDAQ Capital,10.0,"18,000,000","$180,000,000",2018-06-20,/market-activity/ipos/overview?dealId=1055185-87037,0,0,0.0,None,0
1024,1033,"i3 Verticals, Inc.",IIIV,NASDAQ Global Select,13.0,"6,650,000","$86,450,000",2018-06-21,/market-activity/ipos/overview?dealId=1054729-86983,0,0,0.0,None,0
1025,1034,XERIS PHARMACEUTICALS INC,XERS,NASDAQ Global Select,15.0,"5,700,000","$85,500,000",2018-06-21,/market-activity/ipos/overview?dealId=692731-86976,0,0,0.0,None,0
1026,1035,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",EPRT,NYSE,14.0,"32,500,000","$455,000,000",2018-06-21,/market-activity/ipos/overview?dealId=1054735-86984,0,0,0.0,None,0
1027,1036,"Magenta Therapeutics, Inc.",MGTA,NASDAQ Global,15.0,"6,666,667","$100,000,005",2018-06-21,/market-activity/ipos/overview?dealId=1009067-86966,0,0,0.0,None,0
1028,1037,"Kezar Life Sciences, Inc.",KZR,NASDAQ Global Select,15.0,"5,000,000","$75,000,000",2018-06-21,/market-activity/ipos/overview?dealId=968578-86978,0,0,0.0,None,0
1029,1038,Aptinyx Inc.,APTX,NASDAQ Global Select,16.0,"6,399,999","$102,399,984",2018-06-21,/market-activity/ipos/overview?dealId=995000-86957,0,0,0.0,None,0
1030,1039,"AvroBio, Inc.",AVRO,NASDAQ Global Select,19.0,"5,247,958","$99,711,202",2018-06-21,/market-activity/ipos/overview?dealId=1000582-86982,0,0,0.0,None,0
1031,1040,"electroCore, Inc.",ECOR,NASDAQ Global,15.0,"5,200,000","$78,000,000",2018-06-22,/market-activity/ipos/overview?dealId=893647-86935,0,0,0.0,None,0
